bin,#recs,#g,#b,%g,%b,tot,cg,cb,%cg,FDR,KS,FPR
60.0,668.0,665.0,3.0,99.55089820359281,0.4491017964071915,40066.0,39362.0,704.0,59.59605135658915,96.57064471879286,36.97459336220371,55.91193181818182
61.0,668.0,663.0,5.0,99.25149700598803,0.7485029940119716,40734.0,40025.0,709.0,60.59986676356589,97.25651577503429,36.656649011468396,56.45275035260931
62.0,668.0,666.0,2.0,99.7005988023952,0.29940119760479433,41402.0,40691.0,711.0,61.60822432170543,97.53086419753086,35.92263987582543,57.23066104078762
63.0,668.0,665.0,3.0,99.55089820359281,0.4491017964071915,42070.0,41356.0,714.0,62.61506782945737,97.94238683127573,35.32731900181836,57.92156862745098
64.0,667.0,665.0,2.0,99.70014992503748,0.2998500749625208,42737.0,42021.0,716.0,63.621911337209305,98.21673525377228,34.59482391656298,58.68854748603352
65.0,668.0,665.0,3.0,99.55089820359281,0.4491017964071915,43405.0,42686.0,719.0,64.62875484496124,98.62825788751715,33.999503042555915,59.36856745479833
66.0,668.0,667.0,1.0,99.8502994011976,0.14970059880239717,44073.0,43353.0,720.0,65.63862645348837,98.76543209876543,33.12680564527706,60.2125
67.0,668.0,666.0,2.0,99.7005988023952,0.29940119760479433,44741.0,44019.0,722.0,66.64698401162791,99.039780521262,32.392796509634096,60.96814404432133
68.0,667.0,667.0,0.0,100.0,0.0,45408.0,44686.0,722.0,67.65685562015504,99.039780521262,31.38292490110696,61.89196675900277
69.0,668.0,668.0,0.0,100.0,0.0,46076.0,45354.0,722.0,68.66824127906976,99.039780521262,30.37153924219224,62.81717451523546
70.0,668.0,667.0,1.0,99.8502994011976,0.14970059880239717,46744.0,46021.0,723.0,69.6781128875969,99.17695473251028,29.498841844913386,63.65283540802213
71.0,668.0,668.0,0.0,100.0,0.0,47412.0,46689.0,723.0,70.68949854651163,99.17695473251028,28.487456185998653,64.57676348547717
72.0,667.0,666.0,1.0,99.85007496251875,0.1499250374812533,48079.0,47355.0,724.0,71.69785610465117,99.31412894375858,27.61627283910741,65.40745856353591
73.0,668.0,667.0,1.0,99.8502994011976,0.14970059880239717,48747.0,48022.0,725.0,72.7077277131783,99.45130315500685,26.743575441828554,66.23724137931035
74.0,668.0,668.0,0.0,100.0,0.0,49415.0,48690.0,725.0,73.71911337209302,99.45130315500685,25.732189782913835,67.15862068965517
75.0,668.0,668.0,0.0,100.0,0.0,50083.0,49358.0,725.0,74.73049903100775,99.45130315500685,24.720804123999102,68.08
76.0,668.0,667.0,1.0,99.8502994011976,0.14970059880239717,50751.0,50025.0,726.0,75.74037063953489,99.58847736625515,23.84810672672026,68.90495867768595
77.0,667.0,667.0,0.0,100.0,0.0,51418.0,50692.0,726.0,76.75024224806202,99.58847736625515,22.838235118193126,69.8236914600551
78.0,668.0,667.0,1.0,99.8502994011976,0.14970059880239717,52086.0,51359.0,727.0,77.76011385658914,99.72565157750343,21.965537720914284,70.64511691884456
79.0,668.0,668.0,0.0,100.0,0.0,52754.0,52027.0,727.0,78.77149951550388,99.72565157750343,20.95415206199955,71.56396148555709
80.0,668.0,668.0,0.0,100.0,0.0,53422.0,52695.0,727.0,79.78288517441861,99.72565157750343,19.942766403084818,72.4828060522696
81.0,667.0,667.0,0.0,100.0,0.0,54089.0,53362.0,727.0,80.79275678294573,99.72565157750343,18.932894794557697,73.4002751031637
82.0,668.0,668.0,0.0,100.0,0.0,54757.0,54030.0,727.0,81.80414244186046,99.72565157750343,17.921509135642964,74.3191196698762
